,0,1,FID,PAC,NAME,省,DEM,GDP,NDVI,POP,RIVER,ROAD,count
1511,0.886140883,0.113859117,570,220822,通榆县,吉林省,0.03034033,1.03531E-05,0.736589462,0.001185161,0.143593576,0.000350873,0
1512,0.551132679,0.448867291,571,220881,洮南市,吉林省,0.038486457,2.31432E-05,0.870374376,0.002414504,0.159878562,0.00077472,0
1513,0.871194482,0.128805518,572,220882,大安市,吉林省,0.026006072,1.99428E-05,0.740663631,0.002441555,0.16720071,0.000597298,0
1514,0.558640957,0.441359073,574,222402,图们市,吉林省,0.066298424,2.2435E-05,0.977086318,0.003452818,0.173692147,0.002480433,0
1515,0.430279434,0.569720566,576,222404,珲春市,吉林省,0.079474207,8.7203E-06,0.984739034,0.001366613,0.161424997,0.000945195,0
1516,0.533371925,0.466628045,578,222406,和龙市,吉林省,0.164892802,7.30297E-06,0.990252393,0.00107307,0.157640708,0.000618222,0
1517,0.382866144,0.617133856,582,230103,南岗区,黑龙江省,0.03202118,0.026818777,0.655454461,0.170887621,0.142857143,0.047548481,0
1518,0.853439212,0.146560818,584,230108,平房区,黑龙江省,0.034831716,0.009457847,0.732114152,0.229518091,0.142857143,0.008945647,0
1519,0.426794469,0.573205531,588,230112,阿城区,黑龙江省,0.050403179,0.000658948,0.975331674,0.007765166,0.142857143,0.001954369,0
1520,0.690944076,0.309055924,589,230113,双城区,黑龙江省,0.030149929,0.000538955,0.958615628,0.008522403,0.156842848,0.000809501,0
1521,0.87400949,0.125990525,590,230123,依兰县,黑龙江省,0.036891803,0.000131115,0.980581768,0.002318839,0.181996438,0.000392233,0
1522,0.920497656,0.079502329,591,230124,方正县,黑龙江省,0.041933174,0.000115609,0.963113359,0.001877097,0.219047852,0.000440693,0
1523,0.526666284,0.473333746,592,230125,宾县,黑龙江省,0.042455317,0.000270952,0.967435063,0.004181891,0.183673575,0.001354332,0
1524,0.91368711,0.08631289,593,230126,巴彦县,黑龙江省,0.032784899,0.000211893,0.973940637,0.005289842,0.164092865,0.000510782,0
1525,0.692551017,0.307448983,594,230127,木兰县,黑龙江省,0.039753915,0.000139939,0.987654173,0.00243133,0.170067858,0.000307911,0
1526,0.687461674,0.312538326,595,230128,通河县,黑龙江省,0.051509119,8.4353E-05,0.989677244,0.001046085,0.167843563,0.000260617,0
1527,0.711329341,0.288670659,596,230129,延寿县,黑龙江省,0.045748183,0.000113749,0.989471199,0.002133481,0.146744276,0.000353238,0
1528,0.419018269,0.580981731,597,230183,尚志市,黑龙江省,0.075180805,0.000115124,0.987861665,0.001870199,0.143557151,0.000457464,0
1529,0.604337454,0.395662546,598,230184,五常市,黑龙江省,0.063329733,0.000213724,0.988871552,0.003298387,0.158729989,0.000594692,0
1530,0.553583622,0.446416348,599,230202,龙沙区,黑龙江省,0.028301382,0.004984179,0.636213497,0.071310117,0.190476423,0.009644848,0
1531,0.652006865,0.347993165,600,230203,建华区,黑龙江省,0.028911725,0.003724043,0.732970648,0.060078971,0.238095006,0.009192424,0
1532,0.838911116,0.161088884,601,230204,铁锋区,黑龙江省,0.028232192,0.000742093,0.840014667,0.013716544,0.142857143,0.001007671,0
1533,0.439581096,0.560418904,602,230205,昂昂溪区,黑龙江省,0.02769515,0.000331951,0.885765378,0.005046433,0.160714286,0.001735147,0
1534,0.798416495,0.201583534,603,230206,富拉尔基区,黑龙江省,0.029052343,0.001320936,0.860404067,0.016606589,0.253968593,0.001350416,0
1535,0.79781723,0.2021828,604,230207,碾子山区,黑龙江省,0.053484906,0.000188783,0.948571055,0.006081371,0.180952148,0.000352341,0
1536,0.850238144,0.149761841,605,230208,梅里斯达斡尔族区,黑龙江省,0.029814605,0.000106089,0.942661051,0.002490648,0.18075786,0.000580429,0
1537,0.832662761,0.167337224,606,230221,龙江县,黑龙江省,0.041278921,0.000108516,0.957199616,0.002661986,0.149001421,0.000317315,0
1538,0.893084824,0.106915191,607,230223,依安县,黑龙江省,0.038999858,0.000106741,0.970611852,0.003547395,0.142857143,0.000262229,0
1539,0.681543469,0.318456531,608,230224,泰来县,黑龙江省,0.027145754,8.90824E-05,0.924867108,0.002135919,0.194099296,0.001778847,0
1540,0.9278633,0.072136685,609,230225,甘南县,黑龙江省,0.037869606,0.000100068,0.972766972,0.002127538,0.149206434,0.000282514,0
1541,0.871758163,0.128241837,610,230227,富裕县,黑龙江省,0.031516513,0.00010155,0.939082764,0.001989995,0.144345006,0.000488412,0
1542,0.720401764,0.279598266,611,230229,克山县,黑龙江省,0.053761293,0.000112957,0.993033234,0.003494288,0.146666434,0.000245954,0
1543,0.688784063,0.311215937,612,230230,克东县,黑龙江省,0.052384732,0.000136376,0.993140856,0.003472049,0.142857143,0.000432716,0
1544,0.749433517,0.250566453,613,230231,拜泉县,黑龙江省,0.047669578,9.65804E-05,0.99150919,0.003990335,0.142857143,0.00027595,0
1545,0.610157728,0.389842302,615,230302,鸡冠区,黑龙江省,0.047639859,0.004327667,0.801317163,0.064406784,0.142857143,0.072476813,0
1546,0.716166019,0.28383401,616,230303,恒山区,黑龙江省,0.073528549,0.000216186,0.96463222,0.008406549,0.142857143,0.007532297,0
1547,0.564534545,0.435465455,617,230304,滴道区,黑龙江省,0.065118006,0.000229104,0.950149384,0.005296132,0.142857143,0.012523906,0
1548,0.838196158,0.161803856,618,230305,梨树区,黑龙江省,0.079167981,7.40589E-05,0.967967437,0.004979351,0.142857143,0.004111954,0
1549,0.71096766,0.28903231,619,230306,城子河区,黑龙江省,0.059074959,0.000432503,0.919248596,0.018070982,0.142857143,0.023244905,0
1550,0.704060674,0.295939356,620,230307,麻山区,黑龙江省,0.073223569,7.89433E-05,0.962289084,0.002090136,0.142857143,0.003561807,0
1551,0.584716618,0.415283382,621,230321,鸡东县,黑龙江省,0.060269984,0.000156465,0.985697037,0.002631872,0.156610718,0.002550085,0
1552,0.710862517,0.289137453,622,230381,虎林市,黑龙江省,0.020412741,9.22075E-05,0.9836288,0.000952934,0.157521428,0.000348837,0
1553,0.610377908,0.389622092,623,230382,密山市,黑龙江省,0.026305038,9.96736E-05,0.81729111,0.001475049,0.184276428,0.000773046,0
1554,0.908425391,0.091574587,624,230402,向阳区,黑龙江省,0.019184165,0.005977361,0.636787791,0.117693374,0,0.007794024,0
1555,0.896691084,0.103308924,625,230403,工农区,黑龙江省,0.032338486,0.013449638,0.548104357,0.210525818,0.142857143,0.016595718,0
1556,0.265799463,0.734200537,626,230404,南山区,黑龙江省,0.015400351,0.191779823,0.629572662,0.285251975,0.142857143,0.174008061,0
1557,0.792521119,0.207478896,627,230405,兴安区,黑龙江省,0.027141039,0.001053457,0.893865524,0.016493606,0.142857143,0.001107555,0
1558,0.614782572,0.385217398,628,230406,东山区,黑龙江省,0.056624971,0.000254311,0.984328383,0.003994732,0.142857143,0.00020984,0
1559,0.711858869,0.288141161,629,230407,兴山区,黑龙江省,0.044186163,0.002187455,0.839536929,0.034244026,0.142857143,0.000884282,0
1560,0.771105528,0.228894502,630,230421,萝北县,黑龙江省,0.035748821,7.85866E-05,0.985965791,0.000905289,0.156897866,0.00020998,0
1561,0.949951947,0.050048053,631,230422,绥滨县,黑龙江省,0.011259237,9.86031E-05,0.955236896,0.001464866,0.233481445,0.000318782,0
1562,0.473464012,0.526535988,632,230502,尖山区,黑龙江省,0.037548221,0.003054237,0.852347655,0.046722755,0.142857143,0.006759907,0
1563,0.447362244,0.552637756,633,230503,岭东区,黑龙江省,0.068433295,0.000201938,0.985034865,0.003111114,0.142857143,0.000397987,0
1564,0.899590671,0.100409314,634,230505,四方台区,黑龙江省,0.034923697,0.000905732,0.96671199,0.014007846,0.142857143,0.000956259,0
1565,0.600529075,0.399470925,635,230506,宝山区,黑龙江省,0.023851304,0.011773574,0.70100325,0.077181628,0.142857143,0.013732576,0
1566,0.796646476,0.203353524,636,230521,集贤县,黑龙江省,0.024609797,0.000178186,0.984781969,0.003744943,0.142857143,0.000484852,0
1567,0.718482614,0.281517386,637,230522,友谊县,黑龙江省,0.014566373,0.000131626,0.988420309,0.001855412,0.142857143,0.000488221,0
1568,0.731005788,0.268994212,638,230523,宝清县,黑龙江省,0.030260765,6.80741E-05,0.986630921,0.001144798,0.152624991,0.000421313,0
1569,0.758319557,0.241680458,639,230524,饶河县,黑龙江省,0.025529454,5.39608E-05,0.988820523,0.000638807,0.148848572,0.000274971,0
1570,0.292919397,0.707080603,641,230603,龙凤区,黑龙江省,0.027949361,0.001032268,0.619605504,0.021458348,0.142857143,0.004997224,0
1571,0.854870439,0.145129547,643,230605,红岗区,黑龙江省,0.02706789,0.000356573,0.672932537,0.007895083,0.142857143,0.000675472,0
1572,0.914126992,0.085872993,644,230606,大同区,黑龙江省,0.026001453,0.00021199,0.775091159,0.002969048,0.142857143,0.000349985,0
1573,0.895607531,0.104392461,645,230621,肇州县,黑龙江省,0.030144501,0.000294844,0.896807561,0.004349371,0.142857143,0.000396553,0
1574,0.801933706,0.198066294,646,230622,肇源县,黑龙江省,0.02488317,0.000138895,0.876805828,0.002621756,0.19670929,0.000830878,0
1575,0.900190234,0.099809743,647,230623,林甸县,黑龙江省,0.02967712,0.000105625,0.927795092,0.002081132,0.142857143,0.000356829,0
1576,0.908732653,0.091267332,648,230624,杜尔伯特蒙古族自治县,黑龙江省,0.02690982,9.38887E-05,0.785993516,0.001147613,0.161904994,0.000251899,0
1577,0.369420886,0.630579114,649,230717,伊美区,黑龙江省,0.093855102,9.40017E-05,0.993904384,0.001668996,0.157467848,0.000256592,0
1578,0.39541471,0.60458529,650,230718,乌翠区,黑龙江省,0.085454253,5.89416E-05,0.998838509,0.000784943,0.142857143,0.00027603,0
1579,0.466365933,0.533634067,651,230719,友好区,黑龙江省,0.072640131,2.9939E-05,0.994562019,0.000655906,0.146770717,0.000247058,0
1580,0.49265337,0.50734663,652,230722,嘉荫县,黑龙江省,0.047730077,2.12016E-05,0.989082911,0.000290601,0.155127149,0.000173361,0
1581,0.281047702,0.718952298,655,230725,大箐山县,黑龙江省,0.102664126,6.59235E-05,1,0.001172381,0.142857143,0.0001657,0
1582,0.572927117,0.427072883,656,230726,南岔县,黑龙江省,0.074473685,3.30402E-05,0.995182182,0.001081344,0.148809291,0.00023021,0
1583,0.404523432,0.595476568,657,230751,金林区,黑龙江省,0.092635391,6.59606E-05,0.995362747,0.001057858,0.14795929,0.000191692,0
1584,0.455317616,0.544682384,658,230781,铁力市,黑龙江省,0.073230655,7.64676E-05,0.989981072,0.001664399,0.159277148,0.000288142,0
1585,0.908425391,0.091574587,659,230803,向阳区,黑龙江省,0.019184165,0.005977361,0.636787791,0.117693374,0,0.007794024,0
1586,0.622501314,0.377498686,660,230804,前进区,黑龙江省,0.018819725,0.012045967,0.720266176,0.215222423,0.142857143,0.025561931,0
1587,0.519298553,0.480701417,661,230805,东风区,黑龙江省,0.014810422,0.001447675,0.771862052,0.040050246,0.346938564,0.002423695,0
1588,0.746721387,0.253278613,662,230811,郊区,黑龙江省,0.060765515,0.001467262,0.887798967,0.014007315,0.142857143,0.002691139,0
1589,0.595427513,0.404572487,663,230822,桦南县,黑龙江省,0.045572419,0.000137047,0.989845308,0.002935614,0.145630711,0.000348802,0
1590,0.898801506,0.101198472,664,230826,桦川县,黑龙江省,0.017735871,0.000155632,0.95655743,0.002493728,0.196605704,0.000227026,0
1591,0.931778312,0.068221658,665,230828,汤原县,黑龙江省,0.037530584,0.000104871,0.97907268,0.002046612,0.199644993,0.000231832,0
1592,0.69918716,0.300812811,666,230881,同江市,黑龙江省,0.011134977,9.47808E-05,0.949702237,0.000819105,0.158478568,0.000646612,0
1593,0.905149758,0.094850235,667,230882,富锦市,黑龙江省,0.011352878,9.53716E-05,0.975178365,0.001475355,0.167264993,0.000421938,0
1594,0.72064811,0.27935189,668,230883,抚远市,黑龙江省,0.009353605,6.91307E-05,0.964428929,0.000577312,0.168037153,0.00076002,0
1595,0.767543197,0.232456774,669,230902,新兴区,黑龙江省,0.050786353,0.00037244,0.979590307,0.004633041,0.142857143,0.000544335,0
1596,0.759285927,0.240714073,670,230903,桃山区,黑龙江省,0.048085497,0.002440224,0.751636956,0.081505074,0.142857143,0.017829601,0
1597,0.85407722,0.145922795,671,230904,茄子河区,黑龙江省,0.050869609,0.000154599,0.981143267,0.00331244,0.142857143,0.000241775,0
1598,0.584402025,0.415597975,672,230921,勃利县,黑龙江省,0.057405167,8.27034E-05,0.984171922,0.00208598,0.142857143,0.00061841,0
1599,0.806393504,0.193606496,673,231002,东安区,黑龙江省,0.118833408,0.000539294,0.955300633,0.010523342,0.142857143,0.001499578,0
1600,0.783021092,0.216978878,674,231003,阳明区,黑龙江省,0.084653332,0.00025575,0.9470861,0.006387189,0.142857143,0.003001069,0
1601,0.754664063,0.245335907,675,231004,爱民区,黑龙江省,0.089852428,0.000514832,0.94550924,0.014999883,0.142857143,0.004362,0
1602,0.748175561,0.251824439,676,231005,西安区,黑龙江省,0.062385523,0.005488826,0.917151043,0.01864285,0.142857143,0.002301664,0
1603,0.223881125,0.776118875,677,231025,林口县,黑龙江省,0.080617501,5.42205E-05,0.983296472,0.001549782,0.144749276,0.000915607,0
1604,0.539039373,0.460960597,680,231084,宁安市,黑龙江省,0.102079427,9.24488E-05,0.979122101,0.001714507,0.162438573,0.000381504,0
1605,0.241348267,0.758651733,682,231086,东宁市,黑龙江省,0.102816001,5.72905E-05,0.98809663,0.000811946,0.154488569,0.000448298,0
1606,0.407893181,0.592106819,684,231123,逊克县,黑龙江省,0.070329189,1.25697E-05,0.993655309,0.000172485,0.148314994,0.000157202,0
1607,0.797828555,0.202171415,685,231124,孙吴县,黑龙江省,0.062939688,2.76561E-05,0.974842979,0.000649429,0.151716439,0.000428281,0
1608,0.507498205,0.492501795,686,231181,北安市,黑龙江省,0.063167616,9.32075E-05,0.987675082,0.001808516,0.146132137,0.000279951,0
1609,0.508001566,0.491998464,687,231182,五大连池市,黑龙江省,0.067705659,6.35662E-05,0.98343794,0.001005118,0.152732152,0.000451003,0
1610,0.706084967,0.293915033,688,231183,嫩江市,黑龙江省,0.071783839,8.14718E-05,0.970904921,0.000908204,0.146626434,0.000222413,0
1611,0.883823216,0.116176762,689,231202,北林区,黑龙江省,0.031412935,0.00038124,0.95984162,0.008585383,0.166848581,0.000543945,0
1612,0.909396529,0.090603471,690,231221,望奎县,黑龙江省,0.03375218,0.000175805,0.979726874,0.005489044,0.142857143,0.00043299,0
1613,0.906544805,0.09345521,691,231222,兰西县,黑龙江省,0.03008334,0.000167909,0.953506965,0.004736498,0.162907148,0.000387122,0
1614,0.89452529,0.105474733,692,231223,青冈县,黑龙江省,0.036396948,0.000160255,0.960140795,0.004897253,0.149553571,0.000314897,0
1615,0.773088455,0.22691156,693,231224,庆安县,黑龙江省,0.051748945,8.84709E-05,0.988004867,0.002014097,0.15161499,0.000480552,0
1616,0.911056161,0.088943839,694,231225,明水县,黑龙江省,0.040018475,0.000120133,0.964348537,0.003840043,0.142857143,0.00024406,0
1617,0.565564036,0.434435993,695,231226,绥棱县,黑龙江省,0.060343385,6.69321E-05,0.988127037,0.002154857,0.142857143,0.000374039,0
1618,0.905864,0.094135992,696,231281,安达市,黑龙江省,0.029606888,0.000290183,0.847641917,0.003975116,0.142857143,0.000267341,0
1619,0.806669831,0.193330154,697,231282,肇东市,黑龙江省,0.029450863,0.000271917,0.924988395,0.005697331,0.16133643,0.000641189,0
1620,0.807434142,0.192565873,698,231283,海伦市,黑龙江省,0.042366777,0.00014173,0.985069109,0.004507171,0.149350717,0.000465883,0
1621,0.537046075,0.462953895,699,232701,漠河市,黑龙江省,0.119198746,9.62933E-06,0.974717456,0.00012497,0.151857147,0.000270477,0
1622,0.442513704,0.557486296,701,232722,塔河县,黑龙江省,0.092115985,8.11228E-06,0.988884018,0.000181946,0.150892857,0.000146226,0
1623,0.533694506,0.466305465,702,310101,黄浦区,上海市,0.002568449,0.663558776,0.289762788,0.942657669,0.428571429,0.163674502,0
1624,0.533694506,0.466305465,705,310106,静安区,上海市,0.001747798,0.275916012,0.310398488,0.715967587,0.571428571,0.21220721,0
1625,0.648121238,0.351878792,706,310107,普陀区,上海市,0.010251374,0.019984248,0.603824297,0.108681104,0.142857143,0.030045037,0
1626,0.376583099,0.623416901,707,310109,虹口区,上海市,0.001637577,0.25022242,0.312604371,0.861625544,0.142857143,0.11259177,0
1627,0.600529075,0.399470925,710,310113,宝山区,上海市,0.023851304,0.011773574,0.70100325,0.077181628,0.142857143,0.013732576,0
1628,0.23570317,0.76429683,719,320104,秦淮区,江苏省,0.00224495,0.159687279,0.448088418,0.610788941,0.142857143,0.097744052,0
1629,0.782908738,0.217091262,721,320106,鼓楼区,江苏省,0.00772855,0.054957447,0.537696976,0.164130986,0.428571429,0.034914142,0
1630,0.535875022,0.464124978,724,320114,雨花台区,江苏省,0.003447724,0.051569988,0.533285203,0.118342816,0.2,0.037226232,0
1631,0.223986804,0.776013196,733,320214,新吴区,江苏省,0.001264741,0.047906187,0.535935691,0.085759484,0.26530644,0.050357003,0
1632,0.782908738,0.217091262,736,320302,鼓楼区,江苏省,0.00772855,0.054957447,0.537696976,0.164130986,0.428571429,0.034914142,0
1633,0.463546872,0.536453128,737,320303,云龙区,江苏省,0.007032293,0.022770154,0.549081221,0.097696178,0.285714286,0.020297366,0
1634,0.83364594,0.16635403,742,320322,沛县,江苏省,0.007206726,0.00320761,0.832401993,0.025954698,0.171428571,0.001382771,0
1635,0.675946593,0.324053377,743,320324,睢宁县,江苏省,0.004817092,0.001929132,0.885586984,0.017707348,0.166022862,0.004306908,0
1636,0.610001087,0.389998913,744,320381,新沂市,江苏省,0.005210642,0.002391171,0.81925252,0.017791805,0.161904994,0.0038689,0
1637,0.316469669,0.683530331,745,320382,邳州市,江苏省,0.00530431,0.002525031,0.850919791,0.020924288,0.153571429,0.001770621,0
1638,0.363778591,0.636221409,756,320509,吴江区,江苏省,0.000870756,0.008652406,0.577949128,0.02985591,0.35238072,0.014711087,0
1639,0.328710794,0.671289206,757,320581,常熟市,江苏省,0.001078656,0.010247759,0.611038735,0.036054923,0.37016571,0.01615804,0
1640,0.191441834,0.808558166,761,320602,崇川区,江苏省,0.000878293,0.016573171,0.307422807,0.075596865,0.26517286,0.043178275,0
1641,0.623098373,0.376901656,764,320623,如东县,江苏省,0.000775006,0.003609401,0.832386917,0.016156651,0.154852142,0.003797849,0
1642,0.759639144,0.240360826,765,320681,启东市,江苏省,0.000625231,0.005867726,0.610686904,0.024424331,0.200189994,0.006289695,0
1643,0.920412242,0.07958778,766,320682,如皋市,江苏省,0.000881654,0.004798052,0.843595894,0.023272683,0.231850019,0.012026981,0
1644,0.772623062,0.227376938,768,320685,海安市,江苏省,0.000757753,0.004950722,0.862764818,0.021475395,0.217391423,0.010800049,0
1645,0.062097549,0.937902451,769,320703,连云区,江苏省,0.005036372,0.001965695,0.573551728,0.011027989,0.188404999,0.029607625,0
1646,0.60166806,0.39833194,770,320706,海州区,江苏省,0.004865894,0.005312831,0.78635921,0.016920678,0,0.007365106,0
1647,0.804219067,0.195780918,773,320723,灌云县,江苏省,0.000431119,0.001444415,0.854593698,0.018561786,0.20449428,0.002176836,0
1648,0.738973141,0.261026859,774,320724,灌南县,江苏省,0.000379684,0.001980513,0.897647115,0.020015033,0.242857143,0.002469821,0
1649,0.82324034,0.176759645,775,320803,淮安区,江苏省,0.000821918,0.002727429,0.914393355,0.022242579,0.187192143,0.003285397,0
1650,0.293791831,0.706208169,777,320812,清江浦区,江苏省,0.001845814,0.012844977,0.668303005,0.025203644,0.428571429,0.009248977,0
1651,0.732788682,0.267211348,779,320826,涟水县,江苏省,0.001067452,0.001790942,0.927042121,0.017231075,0.151515002,0.001870142,0
1652,0.662023425,0.337976605,782,320902,亭湖区,江苏省,0.000181852,0.003248743,0.798615184,0.025282552,0.20737357,0.00741987,0
1653,0.413337052,0.586662948,784,320904,大丰区,江苏省,0.000348672,0.001806227,0.829814315,0.009351905,0.223575004,0.002798116,0
1654,0.315973043,0.684026957,785,320921,响水县,江苏省,0.000437623,0.001570481,0.761054416,0.010972578,0.177584991,0.001484081,0
1655,0.735338569,0.264661431,786,320922,滨海县,江苏省,0.000192487,0.001474731,0.856662012,0.014521395,0.155426418,0.002023255,0
1656,0.855194092,0.144805923,787,320923,阜宁县,江苏省,0.0001396,0.002142916,0.902280845,0.016946623,0.173469282,0.002861435,0
1657,0.248898029,0.751101971,788,320924,射阳县,江苏省,4.28934E-07,0.001380588,0.854270508,0.011286117,0.157980717,0.001502087,0
1658,0.904469907,0.095530078,789,320925,建湖县,江苏省,0.000120473,0.002678791,0.914386318,0.018187423,0.180952148,0.00477969,0
1659,0.633221865,0.366778105,790,320981,东台市,江苏省,0.000569096,0.002120163,0.855265561,0.012760929,0.166625715,0.004038456,0
1660,0.915595114,0.084404878,793,321012,江都区,江苏省,0.000691874,0.005168029,0.875051575,0.024505176,0.225974296,0.010495095,0
1661,0.838683844,0.161316141,794,321023,宝应县,江苏省,0.000495377,0.00274993,0.914002312,0.016922562,0.201970716,0.003471179,0
1662,0.42781812,0.57218188,796,321084,高邮市,江苏省,0.000747444,0.002308515,0.735581627,0.012467271,0.195170724,0.004147984,0
1663,0.345800281,0.654199719,797,321102,京口区,江苏省,0.002094505,0.00845455,0.599865201,0.055872109,0.406593584,0.018911613,0
1664,0.489070892,0.510929108,799,321112,丹徒区,江苏省,0.00399677,0.003407439,0.724389025,0.014441473,0.242235718,0.008863389,0
1665,0.765639782,0.234360188,800,321181,丹阳市,江苏省,0.001696869,0.005848148,0.807261619,0.026341504,0.186812853,0.009418101,0
1666,0.46694243,0.53305757,801,321182,扬中市,江苏省,0.000723109,0.008026116,0.540055461,0.029307129,0.450549273,0.018253542,0
1667,0.242134035,0.757865965,803,321202,海陵区,江苏省,0.000622033,0.010943083,0.635774915,0.05243706,0.476190709,0.019166307,0
1668,0.071939886,0.928060114,804,321203,高港区,江苏省,0.00092883,0.010650933,0.703507403,0.026732321,0.224490008,0.015649742,0
1669,0.768596351,0.231403649,806,321281,兴化市,江苏省,0.00026045,0.002052888,0.841862326,0.015023051,0.198156433,0.00604625,0
1670,0.317598581,0.682401419,807,321282,靖江市,江苏省,0.000721898,0.008004422,0.684334424,0.029522648,0.273809291,0.008969646,0
1671,0.728950858,0.271049172,808,321283,泰兴市,江苏省,0.00096199,0.005310221,0.819641463,0.02619722,0.180952148,0.02649783,0
1672,0.076807678,0.923192322,809,321302,宿城区,江苏省,0.003697542,0.002847034,0.768102218,0.030750837,0.224490008,0.049703663,0
1673,0.773133516,0.226866484,811,321322,沭阳县,江苏省,0.001339145,0.002264187,0.888092259,0.019933659,0.193092848,0.003462336,0
1674,0.622851372,0.377148598,812,321323,泗阳县,江苏省,0.002732324,0.00161534,0.734120348,0.01455062,0.185983582,0.003819216,0
1675,0.429942489,0.570057511,814,330102,上城区,浙江省,0.004826575,0.192880769,0.567502298,0.37789011,0.714285714,0.257696342,0
1676,0.237579226,0.762420774,815,330103,下城区,浙江省,0.002659693,0.144443208,0.395016717,0.487136719,0.142857143,0.331647027,0
1677,0.157842755,0.842157245,816,330104,江干区,浙江省,0.002455714,0.035619937,0.456983115,0.186095454,0.26530644,0.081392231,0
1678,0.185826898,0.814173102,819,330108,滨江区,浙江省,0.002236894,0.119388287,0.438477523,0.162906034,0.285714286,0.116910358,0
1679,0.517309308,0.482690692,838,330303,龙湾区,浙江省,0.012508751,0.020081671,0.479692048,0.114274024,0.197765721,0.037384581,0
1680,0.401036799,0.598963201,842,330326,平阳县,浙江省,0.044574377,0.002983655,0.910566588,0.024284638,0.178524998,0.013702367,0
1681,0.305152833,0.694847167,848,330383,龙港市,浙江省,0.003013229,0.004452392,0.604375678,0.043057753,0.363202122,0.05133321,0
1682,0.245189309,0.754810691,850,330411,秀洲区,浙江省,0.001160001,0.005391716,0.752943836,0.033248702,0.279502869,0.019038455,0
1683,0.11168015,0.88831985,851,330421,嘉善县,浙江省,0.001003927,0.006843513,0.710882476,0.033430214,0.328571429,0.018014683,0
1684,0.649411678,0.350588351,854,330482,平湖市,浙江省,0.001224677,0.008204292,0.584505164,0.039176889,0.192554997,0.00879168,0
1685,0.372515976,0.627484024,871,330727,磐安县,浙江省,0.111432107,0.00074914,0.963376215,0.005301754,0.142857143,0.002785366,0
1686,0.21606499,0.78393501,878,330822,常山县,浙江省,0.05311854,0.000736873,0.914889877,0.006513576,0.142857143,0.011832932,0
1687,0.14057833,0.85942167,881,330881,江山市,浙江省,0.078354683,0.000843365,0.934234144,0.007069787,0.142857143,0.008501882,0
1688,0.648121238,0.351878792,883,330903,普陀区,浙江省,0.010251374,0.019984248,0.603824297,0.108681104,0.142857143,0.030045037,0
1689,0.295018554,0.704981446,885,330922,嵊泗县,浙江省,0.010112599,0.019385353,0.549359067,0.075799785,0.607457101,0.036664405,0
1690,0.119060218,0.880939782,886,331002,椒江区,浙江省,0.005523481,0.011887389,0.591738774,0.061675686,0.228571429,0.01577313,0
1691,0.52760762,0.47239238,889,331022,三门县,浙江省,0.028448025,0.001779745,0.86324814,0.012659776,0.261635001,0.003846649,0
1692,0.185152292,0.814847708,900,331125,云和县,浙江省,0.110322443,0.000469279,0.963049075,0.003990879,0.142857143,0.001737424,0
1693,0.588127375,0.411872655,901,331126,庆元县,浙江省,0.170496259,0.000237213,0.98094173,0.001777416,0.146881431,0.001060386,0
1694,0.642550886,0.357449114,902,331127,景宁畲族自治县,浙江省,0.14218515,0.000219193,0.980080182,0.001785234,0.142857143,0.000761458,0
1695,0.468391478,0.531608522,903,331181,龙泉市,浙江省,0.140184536,0.000259249,0.971746873,0.002293824,0.142857143,0.00142002,0
1696,0.113284886,0.886715114,905,340103,庐阳区,安徽省,0.00597256,0.035591606,0.680151894,0.1213151,0.285714286,0.025274025,0
1697,0.250855923,0.749144077,910,340123,肥西县,安徽省,0.007287152,0.002781416,0.82791566,0.013084534,0.147321429,0.007509984,0
1698,0.785719037,0.214280993,911,340124,庐江县,安徽省,0.007001573,0.001081066,0.880638279,0.012342685,0.17496,0.004421412,0
1699,0.057889044,0.942110956,914,340203,弋江区,安徽省,0.001673635,0.014656547,0.680643134,0.058430501,0.224490008,0.010919859,0
1700,0.233937621,0.766062379,916,340208,三山区,安徽省,0.002624915,0.003358578,0.680170575,0.016920017,0.350649283,0.002574331,0
1701,0.893721163,0.106278822,920,340281,无为市,安徽省,0.00520886,0.001226554,0.861911483,0.013738969,0.184210706,0.001454682,0
1702,0.221279979,0.778720021,921,340302,龙子湖区,安徽省,0.005892723,0.004090389,0.629401643,0.046331586,0.238095006,0.013908589,0
1703,0.838592291,0.161407724,922,340303,蚌山区,安徽省,0.005696527,0.008643382,0.621633861,0.12100272,0.142857143,0.01017953,0
1704,0.50744915,0.49255085,924,340311,淮上区,安徽省,0.003417346,0.002185685,0.794090024,0.016396062,0.260504281,0.003419787,0
1705,0.876966059,0.123033918,925,340321,怀远县,安徽省,0.004350762,0.001031668,0.879373368,0.012247071,0.296949986,0.002085817,0
1706,0.910491467,0.089508526,926,340322,五河县,安徽省,0.003696969,0.00098584,0.848985288,0.012138517,0.316526446,0.001411707,0
1707,0.838654518,0.161345482,927,340323,固镇县,安徽省,0.00404663,0.001208338,0.857783607,0.012382618,0.201057848,0.001400685,0
1708,0.266687512,0.733312488,928,340402,大通区,安徽省,0.006247035,0.00194687,0.756196234,0.019646183,0.324674988,0.005632858,0
1709,0.650622427,0.349377573,929,340403,田家庵区,安徽省,0.007920649,0.00632144,0.726535779,0.066869861,0.142857143,0.020626401,0
1710,0.244444132,0.755555868,930,340404,谢家集区,安徽省,0.00588932,0.001636218,0.76778265,0.034770517,0.261904994,0.00528513,0
